code,name,price,chg_pct,turnover,pe,pb,mktcap_yi,nmc_yi,amount_yi
603708,家家悦,9.53,2.253,0.67437,29.781,2.53,60.8336757275,60.8336757275,0.40985631
000926,福星股份,2.19,1.389,1.19729,-0.846,0.667,34.8859285506,34.4532802755,0.40967603
603607,京华激光,21.94,0.596,1.04959,37.186,3.662,39.16658592,39.16658592,0.40954926
603767,中马传动,15.17,1.472,0.88314,-758.5,3.426,46.81939855,46.81939855,0.40953364
002551,尚荣医疗,3.15,2.273,2.13144,-18.529,1.075,26.633079207,19.252243426499998,0.40925268
001323,慕思股份,17.1,1.183,0.77028,13.79,1.616,74.398810644,53.22341466899999,0.40907893
603086,先达股份,5.68,2.899,1.66732,18.323,1.163,24.697386522400002,24.697386522400002,0.40886432
603016,新宏泰,29.21,0.898,0.95113,67.93,5.114,43.277536,43.277536,0.40863883
600830,香溢融通,8.11,1.884,1.11135,45.819,1.626,36.8455747817,36.8455747817,0.40747698
002356,鹏飞绿能,2.76,2.222,1.13782,94.198,6.038,36.1906247796,36.1904177796,0.40740382
600149,廊坊发展,4.93,3.571,2.19949,121.728,7.342,18.741888,18.741888,0.40691219
002888,惠威科技,17.59,2.03,3.11987,125.643,6.823,25.9704761708,13.178959218000001,0.40685162
603528,多伦科技,6.37,0.951,0.91217,-144.773,2.393,44.967749344699996,44.967749344699996,0.40676529
002615,哈尔斯,6.66,1.991,2.03279,44.4,1.564,37.2834606852,20.1213658926,0.40651785
603676,卫信康,9.35,2.974,1.0028,17.315,2.635,40.68760025,40.68760025,0.4063567
603381,永臻股份,15.18,1.743,1.89886,-16.323,1.077,36.0155102868,21.5765007348,0.40621319
000045,深纺织Ａ,9.98,0.504,0.89519,71.286,1.684,50.550880530200004,45.6107805302,0.40608306
600925,苏能股份,4.36,1.869,0.58263,133.333,1.927,300.35555556040003,70.0237183496,0.40595715
605018,长华集团,12.5,-1.884,0.68593,62.5,2.075,58.758224125,58.758224125,0.4058077
002362,汉王科技,16.01,0.502,1.22956,-19.973,4.312,39.137188824599995,33.2357885132,0.40552608
600603,广汇物流,4.46,1.595,0.77795,14.387,0.71,52.4470466946,52.4470466946,0.4045495
002813,路畅科技,20.89,0.578,1.6318,-26.744,12.366,25.068,25.0454504984,0.40363082
603602,纵横通信,11.24,0.988,1.56239,-15.397,2.914,25.9708623256,25.9708623256,0.40305898
603258,电魂网络,13.34,1.91,1.26157,-14.989,1.662,32.38481765,32.194936090000006,0.40218814
600586,金晶科技,4.21,0.718,0.67658,-10.118,1.184,59.66991717,59.66991717,0.40176235
002461,珠江啤酒,8.8,1.266,0.2063,21.553,1.737,194.77290624,194.77290624,0.40175806
600307,酒钢宏兴,1.47,1.379,0.43731,-4.582,1.731,92.0713541328,92.0713541328,0.40171534
605258,协和电子,26.86,-1.359,1.70682,35.342,1.94,23.6368,23.6368,0.40114472
002394,联发股份,9.99,3.416,1.26488,10.628,0.745,32.33763,32.2798184694,0.400631
002576,通达动力,14.77,2.003,1.68965,29.54,1.852,24.385270000000002,23.9314722367,0.40043044
600874,创业环保,5.6,1.449,0.5829,10.182,0.835,87.94341276,68.90341276,0.40005912
603489,八方股份,27.31,1.751,0.62703,62.068,2.313,64.0741700649,64.0741700649,0.39954917
002997,瑞鹄模具,27.46,0.845,0.69623,14.684,2.23,57.479635845000004,57.479635845000004,0.39941778
002609,捷顺科技,7.9,0.637,1.1026,79.397,2.118,50.831668439,36.249933364,0.39843814
001312,福恩股份,18.02,1.407,3.88486,13.652,3.109,42.046666786799996,10.300280473800001,0.39822327
600088,中视传媒,11.85,1.542,0.84879,-263.333,3.756,47.1282084,47.1282084,0.39809018
002722,物产金轮,12.97,2.126,1.39053,17.767,0.965,28.841649696999998,28.839704197000003,0.39792369
603633,徕木股份,6.35,1.276,1.47458,-18.143,1.557,27.102486943000002,27.102486943000002,0.39714752
600371,万向德农,7.23,2.553,1.89107,361.5,3.943,21.153389400000002,21.153389400000002,0.39632221
605099,共创草坪,32.95,2.393,0.30167,19.731,3.977,132.677371512,132.38834202,0.39573825
002858,力盛体育,11.85,2.865,2.28597,-289.024,4.242,22.121397273,17.4683709405,0.39537289
603958,哈森股份,14.86,0.541,1.21303,-64.609,5.006,32.596896,32.596896,0.39378628
603798,康普顿,13.75,0.365,1.12658,68.75,2.84,35.261826875,35.261826875,0.39331132
002996,顺博合金,6.36,1.435,1.35355,19.273,1.287,42.5761827696,29.152808427599997,0.39261506
600359,新农开发,6.2,2.142,1.66461,-310.0,3.507,23.65379484,23.65379484,0.39204831
603168,莎普爱思,5.57,3.532,1.89603,-8.703,1.573,20.8388463285,20.7490300785,0.39197724
000633,合金投资,5.33,3.295,1.93604,270.558,10.248,20.526169680899997,20.526169680899997,0.3915968
600706,曲江文旅,7.86,3.421,1.97812,-10.208,4.467,20.047699101,19.966772541,0.39114831
002494,华斯股份,4.8,3.672,2.88598,87.432,1.439,18.110914464,13.764981023999999,0.39070125
600639,浦东金桥,9.58,1.376,0.47992,9.932,0.714,107.5271551494,81.45267614740001,0.39054493
000017,深中华A,6.25,1.133,1.42479,104.69,11.035,43.0740583125,27.551371937499997,0.39044548
600615,鑫源智造,9.66,6.271,1.827,-483.0,3.02,21.795337326,21.76070043,0.39023824
002327,富安娜,6.63,1.843,1.19776,16.575,1.467,55.28543772569999,32.5521973647,0.3895435
600650,锦江在线,10.65,-0.56,0.93758,41.44,1.383,58.7464763955,41.594647987500004,0.38870279
003038,鑫铂股份,11.12,3.442,2.15036,-14.076,0.962,27.094965868,18.233689736,0.38713183
002060,广东建工,3.33,0.604,0.74288,11.273,0.863,125.02129495860001,52.041728178,0.38652417
000531,穗恒运Ａ,5.9,0.855,0.7231,20.171,0.884,61.442678588,53.674983792,0.38648049
002069,獐子岛,3.35,4.037,1.64483,-221.854,86.788,23.822258499,23.792242499,0.38627126
603558,健盛集团,12.88,2.141,0.87985,11.5,1.971,44.1317807112,44.1317807112,0.38606487
600796,钱江生化,5.15,2.183,2.40203,27.105,1.284,44.629166949,16.0411112835,0.38491339
000411,英特集团,9.78,1.347,0.69764,10.188,1.022,55.2422464788,55.1333745408,0.3848342
002884,凌霄泵业,16.27,0.993,0.8666,12.811,2.315,58.194944214299994,44.428893797600004,0.38467972
002188,中天服务,5.41,3.64,2.81068,54.1,4.907,17.6963190424,13.9233386787,0.38466435
